timestamp,event,client_id,algorithm,rtt_ms,offset_ms,server_time,client_time
2026-03-24T15:43:50.504286,TIME_SERVED,client-3,cristian,0,0,1774367030.502508,0
2026-03-24T15:43:50.519008,SYNC_REPORT,client-3,cristian,1.642,0.448,1774367030.502508,1774367027.94092
2026-03-24T15:43:51.384434,TIME_SERVED,client-4,cristian,0,0,1774367031.381922,0
2026-03-24T15:43:51.399105,SYNC_REPORT,client-4,cristian,1.853,0.696,1774367031.381922,1774367033.392115
2026-03-24T15:43:52.467017,TIME_SERVED,client-0,cristian,0,0,1774367032.464907,0
2026-03-24T15:43:52.480325,SYNC_REPORT,client-0,cristian,1.445,0.49,1774367032.464907,1774367032.076845
2026-03-24T15:43:53.572599,TIME_SERVED,client-1,cristian,0,0,1774367033.57102,0
2026-03-24T15:43:53.592422,SYNC_REPORT,client-1,cristian,0.847,0.061,1774367033.57102,1774367034.244668
2026-03-24T15:43:54.429147,TIME_SERVED,client-2,cristian,0,0,1774367034.425563,0
2026-03-24T15:43:54.459525,SYNC_REPORT,client-2,cristian,0.745,0.143,1774367034.425563,1774367034.086188
2026-03-24T15:43:55.545692,TIME_SERVED,client-3,cristian,0,0,1774367035.54421,0
2026-03-24T15:43:55.555451,SYNC_REPORT,client-3,cristian,0.643,0.04,1774367035.54421,1774367032.861762
2026-03-24T15:43:56.418667,TIME_SERVED,client-4,cristian,0,0,1774367036.416831,0
2026-03-24T15:43:56.450053,SYNC_REPORT,client-4,cristian,1.167,0.243,1774367036.416831,1774367038.252727
2026-03-24T15:43:57.503883,TIME_SERVED,client-0,cristian,0,0,1774367037.501591,0
2026-03-24T15:43:57.536909,SYNC_REPORT,client-0,cristian,0.803,0.134,1774367037.501591,1774367037.295012
2026-03-24T15:43:58.602525,TIME_SERVED,client-1,cristian,0,0,1774367038.599112,0
2026-03-24T15:43:58.616210,SYNC_REPORT,client-1,cristian,2.459,0.884,1774367038.599112,1774367039.27877
2026-03-24T15:43:59.480148,TIME_SERVED,client-2,cristian,0,0,1774367039.478111,0
2026-03-24T15:43:59.491669,SYNC_REPORT,client-2,cristian,0.9,0.14,1774367039.478111,1774367039.084841
2026-03-24T15:44:00.581654,TIME_SERVED,client-3,cristian,0,0,1774367040.579913,0
2026-03-24T15:44:00.612729,SYNC_REPORT,client-3,cristian,0.605,0.057,1774367040.579913,1774367037.875479
2026-03-24T15:44:01.467032,TIME_SERVED,client-4,cristian,0,0,1774367041.465289,0
2026-03-24T15:44:01.479112,SYNC_REPORT,client-4,cristian,0.909,0.203,1774367041.465289,1774367043.541067
2026-03-24T15:44:02.557559,TIME_SERVED,client-0,cristian,0,0,1774367042.555553,0
2026-03-24T15:44:02.567649,SYNC_REPORT,client-0,cristian,0.507,0.129,1774367042.555553,1774367042.206772
2026-03-24T15:44:03.645512,TIME_SERVED,client-1,cristian,0,0,1774367043.643537,0
2026-03-24T15:44:03.656243,SYNC_REPORT,client-1,cristian,0.968,0.189,1774367043.643537,1774367044.418344
2026-03-24T15:44:04.518210,TIME_SERVED,client-2,cristian,0,0,1774367044.515443,0
2026-03-24T15:44:04.540807,SYNC_REPORT,client-2,cristian,0.971,0.216,1774367044.515443,1774367044.342674
2026-03-24T15:44:05.641828,TIME_SERVED,client-3,cristian,0,0,1774367045.639899,0
2026-03-24T15:44:05.654060,SYNC_REPORT,client-3,cristian,0.77,0.085,1774367045.639899,1774367043.208379
2026-03-24T15:44:06.488404,TIME_SERVED,client-4,cristian,0,0,1774367046.486662,0
2026-03-24T15:44:06.499187,SYNC_REPORT,client-4,cristian,1.951,0.759,1774367046.486662,1774367048.326656
2026-03-24T15:44:07.588023,TIME_SERVED,client-0,cristian,0,0,1774367047.585855,0
2026-03-24T15:44:07.600121,SYNC_REPORT,client-0,cristian,1.227,-0.007,1774367047.585855,1774367047.330227
2026-03-24T15:44:08.662552,TIME_SERVED,client-1,cristian,0,0,1774367048.660405,0
2026-03-24T15:44:08.672726,SYNC_REPORT,client-1,cristian,1.298,0.462,1774367048.660405,1774367049.415837
2026-03-24T15:44:09.565865,TIME_SERVED,client-2,cristian,0,0,1774367049.562241,0
2026-03-24T15:44:09.576571,SYNC_REPORT,client-2,cristian,0.724,0.091,1774367049.562241,1774367049.20078
2026-03-24T15:44:10.683721,TIME_SERVED,client-3,cristian,0,0,1774367050.682073,0
2026-03-24T15:44:10.696506,SYNC_REPORT,client-3,cristian,0.704,0.087,1774367050.682073,1774367048.132949
2026-03-24T15:44:11.521329,TIME_SERVED,client-4,cristian,0,0,1774367051.519176,0
2026-03-24T15:44:11.531518,SYNC_REPORT,client-4,cristian,0.623,0.125,1774367051.519176,1774367053.433375
2026-03-24T15:44:12.607128,TIME_SERVED,client-0,cristian,0,0,1774367052.604887,0
2026-03-24T15:44:12.618273,SYNC_REPORT,client-0,cristian,1.485,0.362,1774367052.604887,1774367052.199629
2026-03-24T15:44:13.695570,TIME_SERVED,client-1,cristian,0,0,1774367053.693699,0
2026-03-24T15:44:13.705250,SYNC_REPORT,client-1,cristian,1.65,-0.35,1774367053.693699,1774367054.222381
2026-03-24T15:44:14.583614,TIME_SERVED,client-2,cristian,0,0,1774367054.581777,0
2026-03-24T15:44:14.615182,SYNC_REPORT,client-2,cristian,1.626,0.43,1774367054.581777,1774367054.028936
2026-03-24T15:44:15.702601,TIME_SERVED,client-3,cristian,0,0,1774367055.700817,0
2026-03-24T15:44:15.738844,SYNC_REPORT,client-3,cristian,1.722,0.221,1774367055.700817,1774367053.078815
2026-03-24T15:44:16.539074,TIME_SERVED,client-4,cristian,0,0,1774367056.535396,0
2026-03-24T15:44:16.548820,SYNC_REPORT,client-4,cristian,1.144,0.396,1774367056.535396,1774367058.53265
2026-03-24T15:44:17.623730,TIME_SERVED,client-0,cristian,0,0,1774367057.621968,0
2026-03-24T15:44:17.637076,SYNC_REPORT,client-0,cristian,0.934,0.319,1774367057.621968,1774367057.467757
2026-03-24T15:44:18.730355,TIME_SERVED,client-1,cristian,0,0,1774367058.728619,0
2026-03-24T15:44:18.739434,SYNC_REPORT,client-1,cristian,0.842,0.134,1774367058.728619,1774367058.990141
2026-03-24T15:44:19.623208,TIME_SERVED,client-2,cristian,0,0,1774367059.6214,0
2026-03-24T15:44:19.665469,SYNC_REPORT,client-2,cristian,1.946,0.687,1774367059.6214,1774367058.97284
2026-03-24T15:44:20.745562,TIME_SERVED,client-3,cristian,0,0,1774367060.743425,0
2026-03-24T15:44:20.770534,SYNC_REPORT,client-3,cristian,2.072,0.53,1774367060.743425,1774367057.84785
2026-03-24T15:44:21.568264,TIME_SERVED,client-4,cristian,0,0,1774367061.565261,0
2026-03-24T15:44:21.582152,SYNC_REPORT,client-4,cristian,1.018,0.172,1774367061.565261,1774367063.352161
2026-03-24T15:44:22.659493,TIME_SERVED,client-0,cristian,0,0,1774367062.657052,0
2026-03-24T15:44:22.672745,SYNC_REPORT,client-0,cristian,0.823,0.145,1774367062.657052,1774367062.4391
2026-03-24T15:44:23.746692,TIME_SERVED,client-1,cristian,0,0,1774367063.744194,0
2026-03-24T15:44:23.780861,SYNC_REPORT,client-1,cristian,1.62,0.495,1774367063.744194,1774367064.069579
2026-03-24T15:44:24.672976,TIME_SERVED,client-2,cristian,0,0,1774367064.671405,0
2026-03-24T15:44:24.688925,SYNC_REPORT,client-2,cristian,1.283,0.429,1774367064.671405,1774367064.196442
2026-03-24T15:44:25.807781,TIME_SERVED,client-3,cristian,0,0,1774367065.80033,0
2026-03-24T15:44:25.848292,SYNC_REPORT,client-3,cristian,3.52,0.725,1774367065.80033,1774367063.16109
2026-03-24T15:44:26.611537,TIME_SERVED,client-4,cristian,0,0,1774367066.609257,0
2026-03-24T15:44:26.631693,SYNC_REPORT,client-4,cristian,0.711,0.05,1774367066.609257,1774367068.305803
2026-03-24T15:44:27.682619,TIME_SERVED,client-0,cristian,0,0,1774367067.679314,0
2026-03-24T15:44:27.694576,SYNC_REPORT,client-0,cristian,1.905,0.52,1774367067.679314,1774367067.277424
2026-03-24T15:44:28.786395,TIME_SERVED,client-1,cristian,0,0,1774367068.784798,0
2026-03-24T15:44:28.799848,SYNC_REPORT,client-1,cristian,1.403,0.437,1774367068.784798,1774367069.349829
2026-03-24T15:44:29.697223,TIME_SERVED,client-2,cristian,0,0,1774367069.69504,0
2026-03-24T15:44:29.725743,SYNC_REPORT,client-2,cristian,1.599,0.428,1774367069.69504,1774367069.159918
2026-03-24T15:44:30.874307,TIME_SERVED,client-3,cristian,0,0,1774367070.871557,0
2026-03-24T15:44:30.891336,SYNC_REPORT,client-3,cristian,0.898,0.139,1774367070.871557,1774367068.048519
2026-03-24T15:44:31.640186,TIME_SERVED,client-4,cristian,0,0,1774367071.636897,0
2026-03-24T15:44:31.666599,SYNC_REPORT,client-4,cristian,1.896,0.684,1774367071.636897,1774367073.635244
2026-03-24T15:44:32.702745,TIME_SERVED,client-0,cristian,0,0,1774367072.701083,0
2026-03-24T15:44:32.716494,SYNC_REPORT,client-0,cristian,3.081,1.251,1774367072.701083,1774367072.040961
2026-03-24T15:44:33.827476,TIME_SERVED,client-1,cristian,0,0,1774367073.824238,0
2026-03-24T15:44:33.859417,SYNC_REPORT,client-1,cristian,0.918,0.033,1774367073.824238,1774367074.161891
2026-03-24T15:44:34.735147,TIME_SERVED,client-2,cristian,0,0,1774367074.732353,0
2026-03-24T15:44:34.753121,SYNC_REPORT,client-2,cristian,1.84,0.598,1774367074.732353,1774367074.351575
2026-03-24T15:44:35.923411,TIME_SERVED,client-3,cristian,0,0,1774367075.921467,0
2026-03-24T15:44:35.937412,SYNC_REPORT,client-3,cristian,0.901,0.168,1774367075.921467,1774367073.147463
2026-03-24T15:44:36.687903,TIME_SERVED,client-4,cristian,0,0,1774367076.685894,0
2026-03-24T15:44:36.718960,SYNC_REPORT,client-4,cristian,0.826,0.093,1774367076.685894,1774367078.485903
2026-03-24T15:44:37.741032,TIME_SERVED,client-0,cristian,0,0,1774367077.738401,0
2026-03-24T15:44:37.770538,SYNC_REPORT,client-0,cristian,0.845,0.232,1774367077.738401,1774367076.939926
2026-03-24T15:44:38.880905,TIME_SERVED,client-1,cristian,0,0,1774367078.878844,0
2026-03-24T15:44:38.912094,SYNC_REPORT,client-1,cristian,1.003,0.253,1774367078.878844,1774367078.940263
2026-03-24T15:44:39.766740,TIME_SERVED,client-2,cristian,0,0,1774367079.762886,0
2026-03-24T15:44:39.783170,SYNC_REPORT,client-2,cristian,3.421,1.369,1774367079.762886,1774367079.456446
2026-03-24T15:44:40.946329,TIME_SERVED,client-3,cristian,0,0,1774367080.94358,0
2026-03-24T15:44:40.965598,SYNC_REPORT,client-3,cristian,2.608,0.847,1774367080.94358,1774367078.468215
2026-03-24T15:44:41.730665,TIME_SERVED,client-4,cristian,0,0,1774367081.724939,0
2026-03-24T15:44:41.747627,SYNC_REPORT,client-4,cristian,3.491,0.438,1774367081.724939,1774367083.314886
2026-03-24T15:44:42.795588,TIME_SERVED,client-0,cristian,0,0,1774367082.791887,0
2026-03-24T15:44:42.828509,SYNC_REPORT,client-0,cristian,1.554,0.33,1774367082.791887,1774367081.807866
2026-03-24T15:44:43.934459,TIME_SERVED,client-1,cristian,0,0,1774367083.932149,0
2026-03-24T15:44:43.947833,SYNC_REPORT,client-1,cristian,0.7,0.126,1774367083.932149,1774367083.839591
2026-03-24T15:44:44.805357,TIME_SERVED,client-2,cristian,0,0,1774367084.803612,0
2026-03-24T15:44:44.816995,SYNC_REPORT,client-2,cristian,0.762,0.141,1774367084.803612,1774367084.449995
2026-03-24T15:44:45.995529,TIME_SERVED,client-3,cristian,0,0,1774367085.993062,0
2026-03-24T15:44:46.028181,SYNC_REPORT,client-3,cristian,2.137,0.594,1774367085.993062,1774367083.649688
2026-03-24T15:44:46.754106,TIME_SERVED,client-4,cristian,0,0,1774367086.752086,0
2026-03-24T15:44:46.768253,SYNC_REPORT,client-4,cristian,1.748,0.438,1774367086.752086,1774367088.594349
2026-03-24T15:44:47.857960,TIME_SERVED,client-0,cristian,0,0,1774367087.855643,0
2026-03-24T15:44:47.888118,SYNC_REPORT,client-0,cristian,0.869,0.103,1774367087.855643,1774367086.573296
2026-03-24T15:44:48.957207,TIME_SERVED,client-1,cristian,0,0,1774367088.954522,0
2026-03-24T15:44:48.968808,SYNC_REPORT,client-1,cristian,1.513,0.523,1774367088.954522,1774367088.922547
2026-03-24T15:44:49.834386,TIME_SERVED,client-2,cristian,0,0,1774367089.832522,0
2026-03-24T15:44:49.849731,SYNC_REPORT,client-2,cristian,0.738,0.049,1774367089.832522,1774367089.299977
2026-03-24T15:44:51.035583,TIME_SERVED,client-3,cristian,0,0,1774367091.032725,0
2026-03-24T15:44:51.048868,SYNC_REPORT,client-3,cristian,1.479,0.51,1774367091.032725,1774367088.543862
2026-03-24T15:44:51.796864,TIME_SERVED,client-4,cristian,0,0,1774367091.795066,0
2026-03-24T15:44:51.828761,SYNC_REPORT,client-4,cristian,0.751,0.142,1774367091.795066,1774367093.932113
2026-03-24T15:44:52.919075,TIME_SERVED,client-0,cristian,0,0,1774367092.916797,0
2026-03-24T15:44:52.932667,SYNC_REPORT,client-0,cristian,0.688,0.085,1774367092.916797,1774367091.656574
2026-03-24T15:44:53.991031,TIME_SERVED,client-1,cristian,0,0,1774367093.988777,0
2026-03-24T15:44:54.004017,SYNC_REPORT,client-1,cristian,0.744,0.13,1774367093.988777,1774367093.835829
2026-03-24T15:44:54.857289,TIME_SERVED,client-2,cristian,0,0,1774367094.854402,0
2026-03-24T15:44:54.875116,SYNC_REPORT,client-2,cristian,2.162,0.896,1774367094.854402,1774367094.564589
2026-03-24T15:44:56.081408,TIME_SERVED,client-3,cristian,0,0,1774367096.079363,0
2026-03-24T15:44:56.094133,SYNC_REPORT,client-3,cristian,1.416,0.439,1774367096.079363,1774367093.556373
2026-03-24T15:44:56.845975,TIME_SERVED,client-4,cristian,0,0,1774367096.843292,0
2026-03-24T15:44:56.855479,SYNC_REPORT,client-4,cristian,0.721,0.098,1774367096.843292,1774367098.711279
2026-03-24T15:44:57.938579,TIME_SERVED,client-0,cristian,0,0,1774367097.936956,0
2026-03-24T15:44:57.954912,SYNC_REPORT,client-0,cristian,1.652,0.594,1774367097.936956,1774367096.850433
2026-03-24T15:44:59.013733,TIME_SERVED,client-1,cristian,0,0,1774367099.011734,0
2026-03-24T15:44:59.029937,SYNC_REPORT,client-1,cristian,1.129,0.342,1774367099.011734,1774367098.624573
2026-03-24T15:44:59.883741,TIME_SERVED,client-2,cristian,0,0,1774367099.881906,0
2026-03-24T15:44:59.915927,SYNC_REPORT,client-2,cristian,1.199,0.435,1774367099.881906,1774367099.582969
2026-03-24T15:45:01.135997,TIME_SERVED,client-3,cristian,0,0,1774367101.123837,0
2026-03-24T15:45:01.197683,SYNC_REPORT,client-3,cristian,25.552,12.097,1774367101.123837,1774367098.791579
2026-03-24T15:45:01.862317,TIME_SERVED,client-4,cristian,0,0,1774367101.860617,0
2026-03-24T15:45:01.888246,SYNC_REPORT,client-4,cristian,1.275,0.378,1774367101.860617,1774367103.708546
2026-03-24T15:45:02.964282,TIME_SERVED,client-0,cristian,0,0,1774367102.962108,0
2026-03-24T15:45:02.979306,SYNC_REPORT,client-0,cristian,1.625,0.413,1774367102.962108,1774367101.663748
2026-03-24T15:45:04.056650,TIME_SERVED,client-1,cristian,0,0,1774367104.054533,0
2026-03-24T15:45:04.088430,SYNC_REPORT,client-1,cristian,0.713,0.098,1774367104.054533,1774367103.712875
2026-03-24T15:45:04.921060,TIME_SERVED,client-2,cristian,0,0,1774367104.919796,0
2026-03-24T15:45:04.944735,SYNC_REPORT,client-2,cristian,1.039,0.319,1774367104.919796,1774367104.842665
2026-03-24T15:45:06.217514,TIME_SERVED,client-3,cristian,0,0,1774367106.21508,0
2026-03-24T15:45:06.230178,SYNC_REPORT,client-3,cristian,0.991,0.221,1774367106.21508,1774367103.81802
2026-03-24T15:45:06.916859,TIME_SERVED,client-4,cristian,0,0,1774367106.914943,0
2026-03-24T15:45:06.927810,SYNC_REPORT,client-4,cristian,0.767,0.209,1774367106.914943,1774367108.579255
2026-03-24T15:45:08.002894,TIME_SERVED,client-0,cristian,0,0,1774367108.00119,0
2026-03-24T15:45:08.015565,SYNC_REPORT,client-0,cristian,0.643,0.127,1774367108.00119,1774367106.712825
2026-03-24T15:45:09.107419,TIME_SERVED,client-1,cristian,0,0,1774367109.105784,0
2026-03-24T15:45:09.118211,SYNC_REPORT,client-1,cristian,0.854,0.203,1774367109.105784,1774367108.568552
2026-03-24T15:45:09.954713,TIME_SERVED,client-2,cristian,0,0,1774367109.953174,0
2026-03-24T15:45:09.978276,SYNC_REPORT,client-2,cristian,1.601,0.596,1774367109.953174,1774367109.59946
2026-03-24T15:45:11.256701,TIME_SERVED,client-3,cristian,0,0,1774367111.253966,0
2026-03-24T15:45:11.286237,SYNC_REPORT,client-3,cristian,0.914,0.103,1774367111.253966,1774367109.155128
2026-03-24T15:45:11.954800,TIME_SERVED,client-4,cristian,0,0,1774367111.952963,0
2026-03-24T15:45:11.987246,SYNC_REPORT,client-4,cristian,0.741,0.043,1774367111.952963,1774367113.679848
2026-03-24T15:45:13.033766,TIME_SERVED,client-0,cristian,0,0,1774367113.031492,0
2026-03-24T15:45:13.046546,SYNC_REPORT,client-0,cristian,0.863,0.217,1774367113.031492,1774367111.656642
2026-03-24T15:45:14.128482,TIME_SERVED,client-1,cristian,0,0,1774367114.123631,0
2026-03-24T15:45:14.147732,SYNC_REPORT,client-1,cristian,2.988,0.488,1774367114.123631,1774367113.817485
2026-03-24T15:45:14.983698,TIME_SERVED,client-2,cristian,0,0,1774367114.982496,0
2026-03-24T15:45:14.998280,SYNC_REPORT,client-2,cristian,1.151,0.373,1774367114.982496,1774367114.447036
2026-03-24T15:45:16.292655,TIME_SERVED,client-3,cristian,0,0,1774367116.290903,0
2026-03-24T15:45:16.310762,SYNC_REPORT,client-3,cristian,1.378,0.464,1774367116.290903,1774367114.084698
2026-03-24T15:45:16.994298,TIME_SERVED,client-4,cristian,0,0,1774367116.992275,0
2026-03-24T15:45:17.006524,SYNC_REPORT,client-4,cristian,1.254,0.357,1774367116.992275,1774367118.614249
2026-03-24T15:45:18.067900,TIME_SERVED,client-0,cristian,0,0,1774367118.065433,0
2026-03-24T15:45:18.098357,SYNC_REPORT,client-0,cristian,1.137,0.124,1774367118.065433,1774367116.627023
2026-03-24T15:45:19.176857,TIME_SERVED,client-1,cristian,0,0,1774367119.173324,0
2026-03-24T15:45:19.193132,SYNC_REPORT,client-1,cristian,2.152,0.258,1774367119.173324,1774367118.736905
2026-03-24T15:45:20.017273,TIME_SERVED,client-2,cristian,0,0,1774367120.015435,0
2026-03-24T15:45:20.031935,SYNC_REPORT,client-2,cristian,0.586,0.089,1774367120.015435,1774367119.594991
2026-03-24T15:45:21.342954,TIME_SERVED,client-3,cristian,0,0,1774367121.340635,0
2026-03-24T15:45:21.376948,SYNC_REPORT,client-3,cristian,1.425,0.46,1774367121.340635,1774367119.269634
2026-03-24T15:45:22.027734,TIME_SERVED,client-4,cristian,0,0,1774367122.025038,0
2026-03-24T15:45:22.060775,SYNC_REPORT,client-4,cristian,1.505,-0.044,1774367122.025038,1774367123.450647
2026-03-24T15:45:23.126235,TIME_SERVED,client-0,cristian,0,0,1774367123.123956,0
2026-03-24T15:45:23.138296,SYNC_REPORT,client-0,cristian,1.126,0.327,1774367123.123956,1774367121.797267
2026-03-24T15:45:24.217317,TIME_SERVED,client-1,cristian,0,0,1774367124.215189,0
2026-03-24T15:45:24.230059,SYNC_REPORT,client-1,cristian,0.893,0.078,1774367124.215189,1774367123.970635
2026-03-24T15:45:25.061747,TIME_SERVED,client-2,cristian,0,0,1774367125.056946,0
2026-03-24T15:45:25.103434,SYNC_REPORT,client-2,cristian,1.188,0.116,1774367125.056946,1774367124.506702
2026-03-24T15:45:26.393451,TIME_SERVED,client-3,cristian,0,0,1774367126.390951,0
2026-03-24T15:45:26.424980,SYNC_REPORT,client-3,cristian,1.168,0.291,1774367126.390951,1774367124.490272
2026-03-24T15:45:27.077210,TIME_SERVED,client-4,cristian,0,0,1774367127.075257,0
2026-03-24T15:45:27.087900,SYNC_REPORT,client-4,cristian,0.884,0.136,1774367127.075257,1774367128.229612
2026-03-24T15:45:28.147735,TIME_SERVED,client-0,cristian,0,0,1774367128.145373,0
2026-03-24T15:45:28.161781,SYNC_REPORT,client-0,cristian,1.342,0.48,1774367128.145373,1774367126.981079
2026-03-24T15:45:29.255068,TIME_SERVED,client-1,cristian,0,0,1774367129.25179,0
2026-03-24T15:45:29.274713,SYNC_REPORT,client-1,cristian,1.057,0.066,1774367129.25179,1774367129.23965
2026-03-24T15:45:30.127528,TIME_SERVED,client-2,cristian,0,0,1774367130.125992,0
2026-03-24T15:45:30.147041,SYNC_REPORT,client-2,cristian,0.675,0.149,1774367130.125992,1774367129.581593
2026-03-24T15:45:31.447244,TIME_SERVED,client-3,cristian,0,0,1774367131.445914,0
2026-03-24T15:45:31.460775,SYNC_REPORT,client-3,cristian,0.551,0.08,1774367131.445914,1774367129.667811
2026-03-24T15:45:32.117644,TIME_SERVED,client-4,cristian,0,0,1774367132.116422,0
2026-03-24T15:45:32.149468,SYNC_REPORT,client-4,cristian,0.844,0.25,1774367132.116422,1774367133.348252
2026-03-24T15:45:33.177969,TIME_SERVED,client-0,cristian,0,0,1774367133.17631,0
2026-03-24T15:45:33.210876,SYNC_REPORT,client-0,cristian,1.061,0.279,1774367133.17631,1774367132.246484
2026-03-24T15:45:34.282909,TIME_SERVED,client-1,cristian,0,0,1774367134.280953,0
2026-03-24T15:45:34.312825,SYNC_REPORT,client-1,cristian,1.404,0.344,1774367134.280953,1774367134.510367
2026-03-24T15:45:35.167610,TIME_SERVED,client-2,cristian,0,0,1774367135.165947,0
2026-03-24T15:45:35.182677,SYNC_REPORT,client-2,cristian,0.685,0.115,1774367135.165947,1774367134.382372
2026-03-24T15:45:36.488083,TIME_SERVED,client-3,cristian,0,0,1774367136.485913,0
2026-03-24T15:45:36.502506,SYNC_REPORT,client-3,cristian,1.1,0.199,1774367136.485913,1774367134.693113
2026-03-24T15:45:37.176337,TIME_SERVED,client-4,cristian,0,0,1774367137.171214,0
2026-03-24T15:45:37.202694,SYNC_REPORT,client-4,cristian,1.437,0.429,1774367137.171214,1774367138.329703
2026-03-24T15:45:38.230545,TIME_SERVED,client-0,cristian,0,0,1774367138.227704,0
2026-03-24T15:45:38.247286,SYNC_REPORT,client-0,cristian,2.035,0.722,1774367138.227704,1774367137.560501
2026-03-24T15:45:39.334614,TIME_SERVED,client-1,cristian,0,0,1774367139.332801,0
2026-03-24T15:45:39.345075,SYNC_REPORT,client-1,cristian,2.105,0.772,1774367139.332801,1774367139.298272
2026-03-24T15:45:40.212371,TIME_SERVED,client-2,cristian,0,0,1774367140.208446,0
2026-03-24T15:45:40.228636,SYNC_REPORT,client-2,cristian,2.46,0.442,1774367140.208446,1774367139.201784
2026-03-24T15:45:41.509092,TIME_SERVED,client-3,cristian,0,0,1774367141.507038,0
2026-03-24T15:45:41.521404,SYNC_REPORT,client-3,cristian,1.96,0.521,1774367141.507038,1774367139.543142
2026-03-24T15:45:42.228785,TIME_SERVED,client-4,cristian,0,0,1774367142.227023,0
2026-03-24T15:45:42.239439,SYNC_REPORT,client-4,cristian,0.939,0.203,1774367142.227023,1774367143.332516
2026-03-24T15:45:43.273169,TIME_SERVED,client-0,cristian,0,0,1774367143.271401,0
2026-03-24T15:45:43.287266,SYNC_REPORT,client-0,cristian,0.79,0.129,1774367143.271401,1774367142.866615
2026-03-24T15:45:44.350651,TIME_SERVED,client-1,cristian,0,0,1774367144.348846,0
2026-03-24T15:45:44.366099,SYNC_REPORT,client-1,cristian,1.153,0.302,1774367144.348846,1774367144.156663
2026-03-24T15:45:45.235624,TIME_SERVED,client-2,cristian,0,0,1774367145.233049,0
2026-03-24T15:45:45.247605,SYNC_REPORT,client-2,cristian,1.304,0.337,1774367145.233049,1774367144.391366
2026-03-24T15:45:46.540476,TIME_SERVED,client-3,cristian,0,0,1774367146.538118,0
2026-03-24T15:45:46.550190,SYNC_REPORT,client-3,cristian,1.447,0.319,1774367146.538118,1774367144.313058
2026-03-24T15:45:47.255542,TIME_SERVED,client-4,cristian,0,0,1774367147.253122,0
2026-03-24T15:45:47.266392,SYNC_REPORT,client-4,cristian,0.991,-0.079,1774367147.253122,1774367148.178841
2026-03-24T15:45:48.313603,TIME_SERVED,client-0,cristian,0,0,1774367148.310113,0
2026-03-24T15:45:48.343575,SYNC_REPORT,client-0,cristian,1.496,0.188,1774367148.310113,1774367148.026017
2026-03-24T15:45:49.372774,TIME_SERVED,client-1,cristian,0,0,1774367149.37079,0
2026-03-24T15:45:49.385089,SYNC_REPORT,client-1,cristian,1.466,0.332,1774367149.37079,1774367149.463719
2026-03-24T15:45:50.254851,TIME_SERVED,client-2,cristian,0,0,1774367150.252387,0
2026-03-24T15:45:50.265378,SYNC_REPORT,client-2,cristian,1.546,0.348,1774367150.252387,1774367149.483441
2026-03-24T15:45:51.556986,TIME_SERVED,client-3,cristian,0,0,1774367151.553816,0
2026-03-24T15:45:51.568639,SYNC_REPORT,client-3,cristian,1.123,0.367,1774367151.553816,1774367149.163362
2026-03-24T15:45:52.272695,TIME_SERVED,client-4,cristian,0,0,1774367152.270762,0
2026-03-24T15:45:52.283353,SYNC_REPORT,client-4,cristian,1.004,0.232,1774367152.270762,1774367153.01823
2026-03-24T15:45:53.350883,TIME_SERVED,client-0,cristian,0,0,1774367153.348274,0
2026-03-24T15:45:53.362133,SYNC_REPORT,client-0,cristian,0.973,0.236,1774367153.348274,1774367153.142977
2026-03-24T15:45:54.411965,TIME_SERVED,client-1,cristian,0,0,1774367154.410014,0
2026-03-24T15:45:54.442970,SYNC_REPORT,client-1,cristian,0.948,0.108,1774367154.410014,1774367154.27547
2026-03-24T15:45:55.283680,TIME_SERVED,client-2,cristian,0,0,1774367155.282189,0
2026-03-24T15:45:55.314224,SYNC_REPORT,client-2,cristian,0.844,0.167,1774367155.282189,1774367154.494916
2026-03-24T15:45:56.590025,TIME_SERVED,client-3,cristian,0,0,1774367156.587937,0
2026-03-24T15:45:56.621393,SYNC_REPORT,client-3,cristian,1.114,0.24,1774367156.587937,1774367154.199454
2026-03-24T15:45:57.304214,TIME_SERVED,client-4,cristian,0,0,1774367157.30153,0
2026-03-24T15:45:57.323968,SYNC_REPORT,client-4,cristian,0.884,0.144,1774367157.30153,1774367158.300654
2026-03-24T15:45:58.368934,TIME_SERVED,client-0,cristian,0,0,1774367158.366237,0
2026-03-24T15:45:58.390695,SYNC_REPORT,client-0,cristian,1.312,0.225,1774367158.366237,1774367158.20467
2026-03-24T15:45:59.451205,TIME_SERVED,client-1,cristian,0,0,1774367159.448947,0
2026-03-24T15:45:59.468898,SYNC_REPORT,client-1,cristian,1.371,0.442,1774367159.448947,1774367159.143988
2026-03-24T15:46:00.342992,TIME_SERVED,client-2,cristian,0,0,1774367160.341082,0
2026-03-24T15:46:00.375334,SYNC_REPORT,client-2,cristian,0.628,0.109,1774367160.341082,1774367159.676531
2026-03-24T15:46:01.628397,TIME_SERVED,client-3,cristian,0,0,1774367161.626632,0
2026-03-24T15:46:01.654654,SYNC_REPORT,client-3,cristian,0.907,0.27,1774367161.626632,1774367159.451247
2026-03-24T15:46:02.346309,TIME_SERVED,client-4,cristian,0,0,1774367162.344674,0
2026-03-24T15:46:02.357476,SYNC_REPORT,client-4,cristian,0.877,0.105,1774367162.344674,1774367163.349779
2026-03-24T15:46:03.399187,TIME_SERVED,client-0,cristian,0,0,1774367163.397556,0
